"astro-ph/9705073","Enrico Vesperini","E. Vesperini, D.C. Heggie","On the effects of dynamical evolution on the initial mass function of
  globular clusters","20 pages LaTeX (MNRAS style), 23 figures, MNRAS (in press)",,"10.1093/mnras/289.4.898",,"astro-ph",,"  In this paper we show the results of a large set of N-body simulations
modelling the evolution of globular clusters driven by relaxation,stellar
evolution,disk shocking and including the effects of the tidal field of the
Galaxy. We investigate the evolution of multi-mass models with a power-law
initial mass function (IMF) starting with different initial masses,
concentrations, slopes of the IMF and located at different galactocentric
distances. We show to what extent the effects of the various evolutionary
processes alter the shape of the IMF and to what extent these changes depend on
the position of the cluster in the Galaxy. Both the changes in the global mass
function and in the local one (measured at different distances from the cluster
center) are investigated showing whether and where the local mass function
keeps memory of the IMF and where it provides a good indication of the current
global mass function. The evolution of the population of white dwarfs is also
followed in detail and we supply an estimate of the fraction of the current
value of the total mass expected to be in white dwarfs depending on the main
initial conditions for the cluster (mass and position in the Galaxy).Simple
analytical expression by which it is possible to calculate the main quantities
of interest (total mass, fraction of white dwarfs, slope of the mass function)
at any time t for a larger number of different initial conditions than those
investigated numerically have been derived.
","[{""version"":""v1"",""created"":""Sat, 10 May 1997 23:55:17 GMT""}]","2015-06-24"
"astro-ph/9705074","Danny Dale","Daniel A. Dale (1), Riccardo Giovanelli (1), Martha P. Haynes (1),
  Marco Scodeggio (1), Eduardo Hardy (2), and Luis E. Campusano (3) ((1)
  Cornell University, (2) Laval University, (3) Universidad de Chile)","Seeking the Local Convergence Depth. I. TF Observations of the Clusters
  A168, A397, A569, A1139, A1228, and A1983","21 pages, uses AAS LaTeX, 3 tables and 8 postscript figures (only
  first page of fig. 6 included in this version); to appear in the Astronomical
  Journal",,"10.1086/118486",,"astro-ph",,"  We present first results of an all-sky observing program designed to improve
the quality of the I band Tully-Fisher (TF) template and to obtain the reflex
motion of the Local Group with respect to clusters to z = 0.06. We are
obtaining between 5 and 15 TF measurements per cluster on a sample of 50
clusters at intermediate redshifts (0.02 < z < 0.06). Presentation of the data
for seven Abell clusters of galaxies is given here. This data incorporates
methods for estimating the true inclination of a spiral disk, an observational
parameter undervalued for small angular-sized galaxies or for galaxies observed
in poor seeing conditions.
","[{""version"":""v1"",""created"":""Sun, 11 May 1997 13:27:39 GMT""}]","2009-10-30"
"cond-mat/9705096","Thierry Giamarchi","Thierry Giamarchi and Pierre Le Doussal","Statics and Dynamics of Disordered Elastic Systems","36 pages; 4 figures (5 .eps files); uses lprocl.sty (included) and
  epsfig; To be published in ``Spin glasses and random fields'' ed. A.P. Young
  (World Scientific)","In ``Spin Glasses and Random Fields'', ed. A.P. Young, World
  Scientific (Singapore) 1998, p. 321",,,"cond-mat.dis-nn cond-mat.supr-con",,"  We examine here various aspects of the statics and dynamics of disordered
elastic systems such as manifolds and periodic systems. Although these objects
look very similar and indeed share some underlying physics, periodic systems
constitute a class of their own with markedly different properties. We focus on
such systems, review the methods allowing to treat them, emphasize the shift of
viewpoint compared to the physics of manifolds and discuss their physics in
detail. As for the statics, periodicity helps the system to retain a
quasi-translational order and to be stable with respect to the proliferation of
free topological defects such as dislocations. A disordered periodic system
thus leads to a glass phase with Bragg peaks: the Bragg glass. On the other
hand, for driven lattices, transverse periodicity allows the system to retain
its glassy nature, leading to a moving glass phase. The existence of these two
phases has important theoretical and experimental consequences, in particular
for vortex physics in superconductors, the physical system which is mainly
focused here.
","[{""version"":""v1"",""created"":""Sun, 11 May 1997 13:54:41 GMT""}]","2008-02-03"
"cond-mat/9705097","Kent Baekgaard Lauritsen","L. A. N. Amaral (MIT, USA) and K. B. Lauritsen (NBI, Denmark)","Universality classes for rice-pile models","4 pages, including 3 figures","Phys. Rev. E 56, 231-234 (1997).","10.1103/PhysRevE.56.231",,"cond-mat.stat-mech",,"  We investigate sandpile models where the updating of unstable columns is done
according to a stochastic rule. We examine the effect of introducing nonlocal
relaxation mechanisms. We find that the models self-organize into critical
states that belong to three different universality classes. The models with
local relaxation rules belong to a known universality class that is
characterized by an avalanche exponent $\tau \approx 1.55$, whereas the models
with nonlocal relaxation rules belong to new universality classes characterized
by exponents $\tau \approx 1.35$ and $\tau \approx 1.63$. We discuss the values
of the exponents in terms of scaling relations and a mapping of the sandpile
models to interface models.
","[{""version"":""v1"",""created"":""Sun, 11 May 1997 15:07:13 GMT""}]","2009-10-30"
"gr-qc/9705022","James Hartle","James B. Hartle (Institute for Theoretical Physics, University of
  California, Santa Barbara)","Generalized Quantum Theory in Evaporating Black Hole Spacetimes","23 pages, ReVTeX, 8 figures, titles supplied for some references","in Black Holes and Relativistic Stars, ed by R.M. Wald, University
  of Chicago Press, 1998.",,"UCSBTH-97-04, NSF-ITP-97-024","gr-qc hep-th quant-ph",,"  Quantum mechanics for matter fields moving in an evaporating black hole
spacetime is formulated in fully four-dimensional form according to the
principles of generalized quantum theory. The resulting quantum theory cannot
be expressed in a 3+1 form in terms of a state evolving unitarily or by
reduction through a foliating family of spacelike surfaces. That is because
evaporating black hole geometries cannot be foliated by a non-singular family
of spacelike surfaces. A four-dimensional notion of information is reviewed.
Although complete information may not be available on every spacelike surface,
information is not lost in a spacetime sense in an evaporating black hole
spacetime. Rather complete information is distributed about the
four-dimensional spacetime. Black hole evaporation is thus not in conflict with
the principles of quantum mechanics when suitably generally stated. (Talk
presented at Black Holes and Relativistic Stars: A Symposium in Honor of S.
Chandrasekhar, Chicago, Dec 14-15,1996.)
","[{""version"":""v1"",""created"":""Sat, 10 May 1997 20:21:22 GMT""},{""version"":""v2"",""created"":""Sat, 28 Jun 1997 00:05:53 GMT""},{""version"":""v3"",""created"":""Wed, 13 Aug 1997 19:33:35 GMT""},{""version"":""v4"",""created"":""Sat, 6 Sep 1997 19:07:46 GMT""},{""version"":""v5"",""created"":""Sun, 2 Nov 1997 19:22:03 GMT""}]","2008-02-03"
"gr-qc/9705023","Thomas Baumgarte","T. W. Baumgarte, G. B. Cook, M. A. Scheel, S. L. Shapiro and S. A.
  Teukolsky","The Stability of Relativistic Neutron Stars in Binary Orbit","4 pages, 3 figures, RevTeX","Phys.Rev. D57 (1998) 6181-6184","10.1103/PhysRevD.57.6181",,"gr-qc astro-ph",,"  We analyze the stability of relativistic, quasi-equilibrium binary neutron
stars in synchronous circular orbit. We explore stability against radial
collapse to black holes prior to merger, and against orbital plunge. We apply
theorems based on turning points along uniformly rotating sequences of constant
angular momentum and rest mass to locate the onset of secular instabilities. We
find that inspiraling binary neutron stars are stable against radial collapse
to black holes all the way down to the innermost stable circular orbit.
","[{""version"":""v1"",""created"":""Sat, 10 May 1997 22:36:37 GMT""}]","2009-10-30"
"gr-qc/9705024","D. N. Tripathy","D.N. Tripathy and Subodha Mishra","An Understanding of The Dark Matter in The Universe And The Variation of
  The Universal Gravitational Constant G With Time","24 pages, Tex file",,,"Bhubaneswar preprint IP/BBSR/97-14","gr-qc",,"  Considering the fact that the present universe might have been formed out of
a system of ficticious self-gravitating particles, fermionic in nature, each of
mass $m$, we are able to obtain a compact expression for the radius $R_0$ of
the universe by using a model density distribution $\rho (r)$ for the particles
which is singular at the origin. This singularity in $\rho (r)$ can be
considered to be consistent with the socalled Big Bang theory of the universe.
By assuming that Mach's principle holds good in the evolution of the universe,
we determine the number of particles, $N$, of the universe and its $R_0$, which
are obtained in terms of the mass $m$ of the constituent particles and the
Universal Gravitational constant $G$ only. It is seen that for a mass of the
constituent particles $m\simeq 1.07\times 10^{-35} g$ the age of the present
universe,$\tau_0$, becomes $\tau_0 \simeq 20\times 10^9 yr$, or equivalently
$R_0 \simeq 1.9\times 10^{28} cm $. For this $m$, the total number of particles
costituting the present universe is found to be $N \simeq 2.4 \times 10^{91}$
and its total mass $(M \simeq 1.27916 \times 10^{23} M_{\odot})$, $M_{\odot}$
being the solar mass. All these numbers seem to be quantitatively agreeing with
those evaluated from other theories. Using the present theory, we have also
made an estimation of the variation of the universal gravitational constant $G$
with time which gives $({\dot G \over G}) =-9.6\times 10^{-11} yr^{-1}$. This
is again in extremely good agreement with the results of some of the most
recent calculations. Lastly, a plausible explanation for the Dark Matter
present in today's universe is given.
","[{""version"":""v1"",""created"":""Sun, 11 May 1997 07:10:19 GMT""},{""version"":""v2"",""created"":""Mon, 12 May 1997 04:54:19 GMT""}]","2008-02-03"
"hep-ph/9705285","Silvia Teresa Vargas Castrillon","S. Vargas-Castrillon","Heavy Higgs: Is the Gauge Symmetry Restored in the Early Universe?","4 pages, 1 figure included. LaTeX, epsf",,,"FTUAM-97/5","hep-ph",,"  The possibility of symmetry non-restoration at high temperature is explored
in a strongly interacting Higgs system described by an effective Chiral
Lagrangian. Despite a na\""{\i}ve perturbative hint of symmetry non-restoration
when the temperature is increased, non-perturbative methods point towards
symmetry restoration. (Contribution to the XXXIInd Rencontres de Moriond,
""Electroweak Interactions and Unified Theories"")
","[{""version"":""v1"",""created"":""Sat, 10 May 1997 17:19:18 GMT""}]","2007-05-23"
"hep-ph/9705286","Ira Rothstein","M. Beneke(CERN), I.Z. Rothstein(UCSD) and Mark B. Wise(CIT)","Kinematic Enhancement of Non-Perturbative Corrections to Quarkonium
  Production","Latex 13 pages","Phys.Lett.B408:373-380,1997","10.1016/S0370-2693(97)00832-0","CERN-TH/97-86, UCSD-97-11, CALT-68-2114","hep-ph",,"  In this letter we address issues involved in quarkonium production near the
boundaries of phase space. It is shown that higher-order non-perturbative
contributions are enhanced in this kinematic region and lead to a breakdown of
the non-relativistic (NRQCD) expansion. This breakdown is a consequence of
sensitivity to the kinematics of soft gluon radiation and to the difference
between partonic and hadronic phase space. We show how these large corrections
can be resummed giving the dominant contribution to the cross section. The
resummation leads to the introduction of non-perturbative, universal
distribution functions. We discuss the importance of these shape functions for
several observables, in particular the energy distribution of photo-produced
$J/\psi$ close to the endpoint.
","[{""version"":""v1"",""created"":""Sat, 10 May 1997 17:56:44 GMT""}]","2014-11-17"
"hep-ph/9705287","Michelangelo Mangano","G.Altarelli, G.F.Giudice and M.L.Mangano (CERN)","What if Charged Current Events at Large Q2 are Observed at HERA ?","21 pages, Latex, epsfig, 7 figures","Nucl.Phys.B506:29-47,1997","10.1016/S0550-3213(97)00534-8","CERN-TH/97-101","hep-ph",,"  An excess of events at large Q2 with a positron in the final state has been
observed at HERA which, if confirmed, would be a signal of new physics. It is
not clear at present if a signal of comparable rate is also seen in the charged
current channel (with an antineutrino in the final state). In this note we
analyse the implications of the presence of such a signal in models of new
physics based on contact terms, leptoquarks and squarks with R-violating
decays. We find that in all cases the most likely possibility is that the
charged current signal is absent. As a consequence if this signal is present
the resulting indications are very selective. In particular for squarks only
charged current events with multi-quark final states are possible with quite
definite predictions on the spectrum of supersymmetric particles.
","[{""version"":""v1"",""created"":""Sun, 11 May 1997 13:58:02 GMT""}]","2008-11-26"
