"cond-mat/9703178","Eduardo Mucciolo","E. R. Mucciolo, R. A. Jalabert, and J.-L. Pichard","Parametric statistics of the scattering matrix: From metallic to
  insulating quasi-unidimensional disordered systems","32 pages, LaTex (RevTex 3), epsf, 6 EPS figures, submitted to J.
  Phys. I (France)",,"10.1051/jp1:1997123","PUC-Rio, NC-03/97","cond-mat.mes-hall",,"  We investigate the statistical properties of the scattering matrix $S$
describing the electron transport through quasi-one dimensional disordered
systems. For weak disorder (metallic regime), the energy dependence of the
phase shifts of $S$ is found to yield the same universal parametric
correlations as those characterizing chaotic Hamiltonian eigenvalues driven by
an external parameter. This is analyzed within a Brownian-motion model for $S$,
which is directly related to the distribution of the Wigner-Smith delay time
matrix. For large disorder (localized regime), transport is dominated by
resonant tunneling and the universal behavior disappears. A model based on a
simplified description of the localized wave functions qualitatively explains
our numerical results. In the insulator, the parametric correlation of the
phase shift velocities follows the energy-dependent autocorrelator of the
Wigner time. The Wigner time and the conductance are correlated in the metal
and in the insulator.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 20:51:44 GMT""}]","2009-10-30"
"cond-mat/9703179","Mark Newman","G. T. Barkema (Julich), M. E. J. Newman (Santa Fe Institute)","New Monte Carlo algorithms for classical spin systems","36 pages including 8 postscript figures, typeset with LaTeX2e using
  the Elsevier macro package elsart.cls",,,"SFI working paper 97-03-027","cond-mat",,"  We describe a number of recently developed cluster-flipping algorithms for
the efficient simulation of classical spin models near their critical
temperature. These include the algorithms of Wolff, Swendsen and Wang, and
Niedermeyer, as well as the limited cluster algorithm, the multigrid methods of
Kandel and co-workers, and the invaded cluster algorithm. We describe the
application of these algorithms to Ising, Potts, and continuous spin models.
  This paper is a review to appear in ""Monte Carlo Methods in Chemical
Physics"", D. Ferguson, J. I. Siepmann, and D. G. Truhlar (eds.), Wiley, New
York (1997).
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 23:49:42 GMT""}]","2007-05-23"
"cond-mat/9703180","P. K. Mohanty","P. K. Mohanty and A. Taraphder","Order Parameter Symmetry in Doped YBCO Systems","11 pages, 4 Postscript figures, Latex. Minor typographical changes","J. Phys. Cond. Mat. 10, 10621 (1998)","10.1088/0953-8984/10/47/013","MRI-PHY/96-39","cond-mat.supr-con",,"  Intense experimental and theoretical efforts have recently been brought to
bear on the determination of the symmetry of superconducting order parameter in
high T$_c$ Cuprates as this would shed light on the nature of microscopic
interactions that are responsible for superconductivity in these unusual
systems. We use a two band model that reproduces the Fermi surface seen in
ARPES experiments of Shen et al., and study the symmetry of order parameter in
the YBCO system. The model incorporates the effects of tunnelling in the
c-direction between the planes and chains of these Cuprates. It is observed
that a suitable choice of the phase of the pair wave-function in the planes and
chains lead to both s- and d-wave like features. We calculate the detailed
phase diagram of this system, observe the shift in the position of the node(s)
of the order parameter(s) on the Fermi surface with doping and explain the
seemingly contradictory experimental observations about the presence of both s-
and/or d-wave symmetry in these systems.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 06:39:09 GMT""},{""version"":""v2"",""created"":""Mon, 7 Apr 1997 06:47:30 GMT""}]","2010-09-16"
"cond-mat/9703181","Jean-Louis Barrat","Pierre Deltour, Jean-Louis Barrat and Pablo Jensen","Fast diffusion of a Lennard-Jones cluster on a crystalline surface","latex, 5 pages with figures",,"10.1103/PhysRevLett.78.4597",,"cond-mat.mtrl-sci",,"  We present a Molecular Dynamics study of large Lennard-Jones clusters
evolving on a crystalline surface. The static and the dynamic properties of the
cluster are described. We find that large clusters can diffuse rapidly, as
experimentally observed. The role of the mismatch between the lattice
parameters of the cluster and the substrate is emphasized to explain the
diffusion of the cluster. This diffusion can be described as a Brownian motion
induced by the vibrationnal coupling to the substrate, a mechanism that has not
been previously considered for cluster diffusion.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 08:36:08 GMT""}]","2009-10-30"
"cond-mat/9703182","Peter Arndt","Peter F. Arndt, Thomas Heinzel and Vladimir Rittenberg","Stochastic Models on a Ring and Quadratic Algebras. The Three Species
  Diffusion Problem","12 pages, LaTeX, Sec. 3 extended, submitted to J.Phys.A","J.Phys.A:Math.Gen. 31 (1998) 833","10.1088/0305-4470/31/3/003","SISSA Ref. 36/97/EP","cond-mat.stat-mech",,"  The stationary state of a stochastic process on a ring can be expressed using
traces of monomials of an associative algebra defined by quadratic relations.
If one considers only exclusion processes one can restrict the type of algebras
and obtain recurrence relations for the traces. This is possible only if the
rates satisfy certain compatibility conditions. These conditions are derived
and the recurrence relations solved giving representations of the algebras.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 13:35:46 GMT""},{""version"":""v2"",""created"":""Mon, 19 May 1997 11:58:14 GMT""}]","2009-10-30"
"cond-mat/9703183","Arnaud Buhot","A. Buhot, J.-M. Torres Moreno and M. B. Gordon","Finite size scaling of the bayesian perceptron","RevTeX, 7 pages, 7 figures, submitted to Phys. Rev. E",,"10.1103/PhysRevE.55.7434",,"cond-mat.stat-mech cond-mat.dis-nn cs.AI cs.LG",,"  We study numerically the properties of the bayesian perceptron through a
gradient descent on the optimal cost function. The theoretical distribution of
stabilities is deduced. It predicts that the optimal generalizer lies close to
the boundary of the space of (error-free) solutions. The numerical simulations
are in good agreement with the theoretical distribution. The extrapolation of
the generalization error to infinite input space size agrees with the
theoretical results. Finite size corrections are negative and exhibit two
different scaling regimes, depending on the training set size. The variance of
the generalization error vanishes for $N \rightarrow \infty$ confirming the
property of self-averaging.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 15:54:36 GMT""}]","2020-01-14"
"gr-qc/9703051","Haret Rosu","B. Roy Frieden, H.C. Rosu","Fisher's arrow of `time' in cosmological coherent phase space","10 pages, LaTex, Honorable Mention at GRF-1997","Mod.Phys.Lett. A13 (1998) 39-46","10.1142/S0217732398000073",,"gr-qc",,"  Fisher's arrow of `time' in a cosmological phase space defined as in quantum
optics (i.e., whose points are coherent states) is introduced as follows.
Assuming that the phase space evolution of the universe starts from an initial
squeezed cosmological state towards a final thermal one, a Fokker-Planck
equation for the time-dependent, cosmological Q phase space probability
distribution can be written down. Next, using some recent results in the
literature, we derive an information arrow of time for the Fisher phase space
cosmological entropy based on the Q function. We also mention the application
of Fisher's arrow of time to stochastic inflation models
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 21:22:47 GMT""},{""version"":""v2"",""created"":""Wed, 21 May 1997 17:37:01 GMT""},{""version"":""v3"",""created"":""Thu, 18 Dec 1997 14:48:44 GMT""},{""version"":""v4"",""created"":""Sat, 7 Feb 1998 19:58:15 GMT""}]","2009-10-30"
"gr-qc/9703052","David Scialom","Philippe Jetzer and David Scialom","Time evolution of the perturbations for a complex scalar field in
  Friedmann-Lemaitre universe","Latex file with 5 figures. Accepted for publication in Phys. Rev. D","Phys.Rev. D55 (1997) 7440-7450","10.1103/PhysRevD.55.7440","ZU-TH 33/96","gr-qc astro-ph",,"  We study the time evolution of small classical perturbations in a gauge
invariant way for a complex scalar field in the early zero curvature
Friedmann-Lema\^{\i}tre universe. We, thus, generalize the analysis which has
been done so far for a real scalar field. We give also a derivation of the
Jeans wavenumber in the Newtonian regime starting from the general relativistic
equations, avoiding the so-called Jeans swindle.
  During the inflationary phase, whose length depends on the value of the
bosonic charge, the behavior of the perturbations turns out to be the same as
for a real scalar field. In the oscillatory phase the time evolution of the
perturbations can be determined analytically as long as the bosonic charge of
the corresponding background solution is sufficiently large. This is not
possible for the real scalar field, since the corresponding bosonic charge
vanishes.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 13:31:08 GMT""}]","2009-10-30"
"hep-ex/9703011","Akimov Dmitri","D.Yu. Akimov, A.A Burenkov, D.L. Churakov, V.F. Kuzichev, V.L.
  Morgunov, G.N. Smirnov, V.N. Solovov","Development of High Pressure Xe Scintillation Proportional Counter for
  Experiments in ""Low-Background"" Physics","LaTeX, 11 pages, 11 eps-figures",,,"Preprint ITEP 12-97","hep-ex astro-ph",,"  Characteristics of a scintillation proportional counter with WLS fiber optics
readout is described. The possibility of detection of the proportional
scintillation signal produced by the single electron of primary ionization is
shown. The counter can be applied for the experiments in ""low--background""
physics which require a low energy threshold.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 15:01:54 GMT""}]","2009-09-25"
"hep-ex/9703012","Ralph Eichler","C. Adloff, et al. (H1 Collaboration)","A Measurement of the Proton Structure Function F_2(x,Q^2) at Low x and
  Low Q^2 at HERA","27 pages, 10 Figures","Nucl.Phys.B497:3-30,1997","10.1016/S0550-3213(97)00301-5","DESY 97-042","hep-ex",,"  The results of a measurement of the proton structure function F_2(x,Q^2)and
the virtual photon-proton cross section are reported for momentum transfers
squared Q^2 between 0.35 GeV^2 and 3.5 GeV^2 and for Bjorken-x values down to 6
10^{-6} using data collected by the HERA experiment H1 in 1995. The data
represent an increase in kinematic reach to lower x and Q^2 values of about a
factor of 5 compared to previous H1 measurements. Including measurements from
fixed target experiments the rise of F_2 with decreasing x is found to be less
steep for the lowest Q^2 values measured. Phenomenological models at low Q^2
are compared with the data.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 15:22:34 GMT""}]","2008-11-26"
"hep-ph/9703365",,"Pervez Hoodbhoy","Wavefunction corrections and off-forward gluon distributions in
  diffractive $J/\psi$ electroproduction","21 pages, LateX",,,,"hep-ph",,"  Diffractive production of $J/\Psi$ particles by virtual photons on a proton
target is studied with a view towards understanding two important corrections
to the leading order result. First, the effect of Fermi motion of the heavy
quarks is studied by performing a systematic expansion in the relative
velocity, and a simple correction factor is derived. This is considerably less
than estimated previously. Second, since the kinematics necessarily requires
that non-zero momentum be transferred to the proton, off-forward gluon
distributions are probed by the scattering process. To estimate the importance
of the off-forwardness, we compute, in leading order perturbation theory, the
extent of deviation from the usual forward gluon distribution in a quark.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 19:11:43 GMT""}]","2007-05-23"
"hep-ph/9703368","Ralf Pantfoerder","R. Pantfoerder, H. Rollnik, and W. Pfeil","The Gerasimov-Drell-Hearn sum rule and the infinite-momentum limit","12 pages; 6 figures; LaTeX; submitted to Z.Phys.C","Eur.Phys.J.C1:585-592,1998","10.1007/s100520050107","BONN-TH-97-05","hep-ph",,"  We study the current-algebra approach to the Gerasimov-Drell-Hearn sum rule,
paying particular attention to the infinite-momentum limit. Employing the
order-alpha^2 Weinberg-Salam model of weak interactions as a testing ground, we
find that the legitimacy of the infinite-momentum limit is intimately connected
with the validity of the naive equal-times algebra of electric charge
densities. Our results considerably reduce the reliability of a recently
proposed modification of the Gerasimov-Drell-Hearn sum rule, originating from
an anomalous charge-density algebra.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 18:33:27 GMT""},{""version"":""v2"",""created"":""Thu, 20 Mar 1997 16:02:06 GMT""}]","2011-09-13"
"hep-ph/9703369","Debajyoti Choudhury","Debajyoti Choudhury and Sreerup Raychaudhuri (CERN)","Like-Sign Dileptons at the Fermilab Tevatron Revisited in the Light of
  the HERA High-$Q^2$ Anomaly","Minor changes made and references updated","Phys.Rev.D56:1778-1782,1997","10.1103/PhysRevD.56.1778","CERN-TH/97-51","hep-ph",,"  We re-examine like-sign dilepton signals at the Fermilab Tevatron assuming
that the excess high-$Q^2$ events recently seen at HERA are due to scalar
resonances such as squarks of $R$-parity-violating supersymmetry. For gluinos
in the mass range of 200--350 GeV, the like-sign dilepton signal can help to
make the crucial distinction between the most favoured squark explanation and
other proposed solutions.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 19:06:35 GMT""},{""version"":""v2"",""created"":""Wed, 9 Apr 1997 15:46:58 GMT""}]","2011-08-11"
"hep-ph/9703370","Prakash Mathews","Sourendu Gupta and Prakash Mathews","Higher Orders in the Colour-Octet Model of J/\psi Production","28 pages including 5 Postscript figures, LaTeX","Phys. Rev. D 56, 3019 (1997)","10.1103/PhysRevD.56.3019","TIFR/TH/97-08","hep-ph",,"  We study the hadro- and photo-production of $\bar cc$ and $\bar bb$ mesons at
low transverse momentum to high orders in the relative velocity of the pair, v,
in non-relativistic QCD. We evaluate cross sections to order v^7 for $\eta_c$,
sufficient for studies of photo-production in the almost-elastic region. For
all other charmonium states we find the cross section to order v^9, sufficient
for studies of the ratio of $\chi_{c1}$ and $\chi_{c2}$ production rates. We
find recurrence formulae for generating terms at even higher orders, should
they be needed.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 11:05:04 GMT""}]","2016-08-24"
"hep-ph/9703371","Shi-lin Zhu","Shi-lin Zhu, Zhenping Li","The electromagnetic effects in isospin symmetry breakings of q{\bar q}
  systems","To appear in Phys. Rev. D (1997)","Phys.Rev. D55 (1997) 7093-7098","10.1103/PhysRevD.55.7093",,"hep-ph",,"  The isospin symmetry breakings of q{\bar q} are investigated in the QCD sum
rule method. The electromagnetic effects are evaluated following the procedure
requiring that the electromagnetic effects for charged meson be gauge
invariant. We find that the electromagnetic effects are also dominant in the
isospin violations of rho meson, which have been shown to be the case in the
mass splittings of pions. The numerical results for the difference of pion
decay constants and the masses of rho mesons are presented, which are
consistent with the data.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 05:55:53 GMT""}]","2009-10-30"
"hep-ph/9703372","C. G. Papadopoulos","Costas G. Papadopoulos","Single leptoquark production at high-energy e+ e- colliders","16 pages, LaTeX. To appear in Computer Physics Communications","Comput.Phys.Commun.118:81,1999","10.1016/S0010-4655(99)00193-9","DEMO-HEP-97/04","hep-ph",,"  A study of the production and the decay of scalar and vector leptoquarks at
high-energy e+ e- colliders is presented. All tree-order contributions to
single leptoquark production have been calculated and incorporated in the Monte
Carlo event generator ERATO-LQ.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 13:10:32 GMT""},{""version"":""v2"",""created"":""Tue, 19 Jan 1999 12:46:53 GMT""}]","2011-07-19"
"hep-ph/9703373","Maxim Polyakov","D. Diakonov, V. Petrov and M. Polyakov","Exotic Anti-Decuplet of Baryons: Prediction from Chiral Solitons","Revised version, to appear in Z. fuer Phys. A. The importance of 1/Nc
  corrections to antidecuplet widths is demonstrated. 21 pages, 1 LaTeX figure","Z.Phys. A359 (1997) 305-314","10.1007/s002180050406","NORDITA-97/19 N and RUB-TPII-02/97","hep-ph hep-ex nucl-ex",,"  We predict an exotic Z^+ baryon (having spin 1/2, isospin 0 and strangeness
+1) with a relatively low mass of about 1530 MeV and total width of less than
15 MeV. It seems that this region of masses has avoided thorough searches in
the past.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 15:39:41 GMT""},{""version"":""v2"",""created"":""Sat, 19 Jul 1997 16:54:29 GMT""}]","2009-10-30"
"hep-ph/9703374","Athanasios Dedes,PhD Student","A. Dedes and K. Tamvakis","b-tau Unification and neutrino masses in SU(5) extensions of the MSSM
  with radiative electroweak symmetry breaking","20 pages, LaTeX2e,uses psfig,5 figures,full postscript file available
  at http://artemis.cc.uoi.gr/~adedes/new97.ps.gz","Phys.Rev. D56 (1997) 1496-1503","10.1103/PhysRevD.56.1496","IOA-05-97","hep-ph",,"  We make a complete analysis of the Yukawa coupling unification in SU(5)
extensions of the MSSM in the framework of the radiative symmetry breaking
scenario. Both logarithmic and finite threshold corrections of sparticles have
been included in the determination of the gauge and Yukawa couplings at M_Z.
The effect of the heavy masses of each model in the renormalization group
equations is also included. We find that in the minimal SU(5) model b-tau
Yukawa unification can be achieved for too large a value of alpha_s. On the
other hand the Peccei-Quinn version of the Missing Doublet model, with the
effect of the right handed neutrino also included, exhibits b-tau unification
in excellent agreement with all low energy experimental data. Unification of
all Yukawa couplings is also discussed.
","[{""version"":""v1"",""created"":""Thu, 20 Mar 1997 15:19:19 GMT""}]","2009-10-30"
"hep-th/9703137","Robert Sarsfield Dunne","R.S. Dunne","Intrinsic anyonic spin through deformed geometry","26 pages, LaTeX",,,"DAMTP/97-19","hep-th",,"  The properties of the deformed bosonic oscillator, and the quantum groups
${\cal U}_q(SL(2))$ and $GL_q(2)$ in the limit as their deformation parameter
$q$ goes to a root of unity are investigated and interpreted physically. These
properties are seen to be related to fractional supersymmetry and intrinsic
anyonic spin. A simple deformation of the Klein-Gordon equation is introduced,
based on $GL_q(2)$. When $q$ is a root of unity this equation is a root of the
undeformed Klein-Gordon equation.
","[{""version"":""v1"",""created"":""Wed, 19 Mar 1997 16:44:47 GMT""}]","2007-05-23"
